net_rating_diff,recency_diff,injury_adj,home_flag,rest_diff,ref_pace_fast,market_momentum,home_win
-1.354657802919214,1.3868846897909584,-0.04271047910651769,1,0,0,0.049298139830578035,1
0.405169228127543,6.803292979193255,-0.05555528194723976,0,0,1,-0.005320696459197281,0
-8.548489117280742,-6.54410199559556,0.0235076899439582,1,-2,0,0.005803961129647181,0
-3.266296347151096,-15.097560779104127,-0.020359291838823096,0,0,0,-0.02903917171126415,0
0.6655355382591965,0.9192477237684743,-0.009547125832278607,1,1,1,-0.015353451723750815,1
-6.905961464533817,9.002555907554267,-0.023434691343933424,1,2,0,0.0470303561164396,1
2.2541881100740317,6.1947317646971864,-0.007794004223025375,0,0,0,0.022454468831509256,0
-3.60383213951283,1.048297076373129,0.04795614336289024,0,2,0,0.012556329602819181,0
-1.7501624987596607,-2.4581809281602367,0.02406385375854358,1,-1,0,-0.05813923641649643,0
-3.6102396733763813,4.035612983186551,0.025866705356609312,0,-1,0,-0.021494187031997534,0
11.113669107053626,-4.867730998522343,-0.042486811673779365,0,0,1,0.05216975430980557,1
-0.08098334842760352,2.381788846781096,-0.03453461209658608,0,2,1,0.012324958893724517,0
-6.346265573735402,2.5273507958331343,-0.0851723597845628,0,-1,0,0.016067861905321425,0
4.935269472619134,5.301049537494399,-0.024281424632482618,0,0,0,0.005116654618383175,0
-7.325061899826133,13.798300194555388,0.02870109559156975,0,2,1,-0.018389684668006376,1
1.2531815700285325,1.9620798358938352,0.015508395472451126,0,0,0,0.009976247713693294,0
-11.758020743278653,-2.544818128537494,-0.0066453978885637165,1,2,0,-0.04590642437467529,0
-7.969116293390583,-0.12787156095997218,-0.0006690085115415915,1,-1,0,-0.04816364097117234,0
1.1811674152147411,-8.84537952444559,-0.020666566277262165,0,0,0,-0.022058241581326667,0
4.430799479972462,-3.4735656554452907,0.006142766472053525,0,-1,0,0.0057649270809979536,0
1.028209687139823,-2.04641219056552,0.022976348384418442,1,0,0,-0.0470901937508542,1
-0.6938896943294431,-2.6204419896729627,-0.04847660362231418,0,-2,0,0.0038112807604469994,1
-1.8066221735357328,0.76177436016861,0.008989430635120444,0,-1,0,-0.02983677738994414,0
-8.871131942204563,-4.112099661911003,0.027973046128640017,0,-1,0,-0.025794764123636852,0
-4.319065250368252,5.605153336622357,-0.012453008668901087,1,1,1,0.038987654329956184,1
-2.763832625758725,0.0010353245909854691,0.02102101836361751,1,-1,1,0.0011188223946198542,0
6.342733357313494,-0.04650160569307209,0.08443963333417659,1,2,0,-0.027114161353066445,1
2.0617097374107685,-1.6394735825645892,-0.0031302837896067573,1,0,0,0.005605004182828551,1
-10.578240932176403,0.7759534192948957,0.011799211500159707,1,-2,1,-0.04408854912018871,0
1.94450381636877,4.125491323338173,-0.022141712509841746,0,2,0,0.011469909833996615,0
-2.310493682497899,-4.335651078554502,0.0054375348780615115,1,2,1,0.03321954559547801,1
-4.061532001835753,-3.290582445376283,0.013808148749469114,0,2,0,0.01985186205064791,0
3.6700577330452075,-1.5186301438833234,0.005845270208104141,1,2,1,0.06473142913313902,1
6.185997134975706,-6.7293546173660745,-0.0305908595912657,1,-2,0,-0.058151731837866455,0
5.587680714697191,-4.096289298607489,0.006190853139763521,1,1,0,0.0038090724023936238,1
-5.035305139335831,-2.381104367723295,0.04386587816152911,0,-1,1,-0.040305021894735595,0
-1.8552742551072874,4.371945903563637,0.013459072935435818,0,2,0,-0.005196642940552959,1
1.9875805884213837,1.312806645009625,0.02885961567215523,1,-1,0,4.6319052367575874e-05,1
5.853270762734155,0.9679495568377218,-0.007110359100378831,1,-1,0,0.0683953644892354,0
-2.87504542707174,4.2544898108398606,0.022497007182711314,1,2,1,-0.001793313311769991,1
-1.1139538599829026,-0.6868589419969833,0.008378035146495778,0,1,0,-0.0023529066085395053,0
-6.638009844036169,1.952324249644448,-0.02852732189061696,1,-1,0,0.030154773200702686,0
-7.177239744484025,-0.5161087646624811,0.009555630143966234,1,0,0,-0.0015846521858273298,0
4.875154934365188,1.3268117469981422,-0.029750899903209314,1,-1,0,0.05493441225763895,1
8.137440171424938,-2.9137932880579105,-0.018986408246543757,1,2,0,0.020090534679495144,1
-0.4320607294820031,-12.194085791382145,0.005679849218771223,1,-2,0,0.024855092394600493,1
6.021197387352145,-0.6713958109315208,0.00891732820140372,1,-1,0,-0.05602691809316269,0
2.169816150285805,7.113740680499701,-0.035676973952313874,1,1,0,0.05955638456509656,0
-3.8707185276307454,4.631077011207962,0.03161957313548629,1,0,0,-0.019693767609061854,1
2.1683736330504835,4.826987422955853,0.017160188349014185,0,0,0,-0.00029190502525030946,1
9.228219398795815,6.180653609031089,-0.021141853068326513,0,-2,0,-0.019581117154060416,1
-0.21495623465970923,0.4432879548071872,-0.04612754389347526,1,-2,0,-0.030727539318836216,0
9.387861934884038,0.9865785370279779,-0.004347137372442939,1,-1,1,-0.0360650510152302,0
-15.718470624538465,-3.088259477171751,-0.013378311415834804,1,2,0,0.003097249760972564,0
4.931415026251343,-1.5803642801352489,0.003394213711590684,0,1,1,-0.05909690380321796,0
0.5222824094290274,3.078855748855708,-0.010893499834666994,0,0,0,-0.00728406861935852,0
-1.7940441027952048,6.019422185844081,-0.060223705822350294,1,-2,0,0.03173305941906712,1
0.5505646592130138,-0.6972313784049977,-0.011650408149034753,1,1,0,0.018958267132265522,0
-11.925413487605358,-2.250946324257058,-0.009168573332049389,0,2,0,0.012973061629681818,0
-1.3180313270250716,0.002639794282986464,0.01900983074322176,0,0,1,-0.026861536265746763,0
2.1426754290704784,3.006033744645574,-0.02094599023833149,1,0,1,-0.047582855769567334,0
8.867364268449096,-7.219274080667709,0.050360240201176985,0,2,1,0.031253823570647835,1
-3.1096213096418843,-11.48090476568619,-0.05734921651955271,1,0,0,-0.013468794478205212,0
-4.8509616173591255,-2.7526842474579176,0.039335024934078734,0,2,0,-0.0024923532289165126,0
-3.0105422615072195,-6.103562129570793,-0.006729569126343144,1,0,0,-0.0059278370616707736,1
5.492412706212445,-2.5407009882365545,0.025787546170306683,1,-1,1,0.02017178909642625,1
1.9725066579581068,-0.7389015940873577,0.0023940445217619927,1,2,0,0.05529948138377877,1
-3.178561222602233,-2.266242045115067,0.034186666080764073,0,1,0,0.04387122454270286,0
3.0796045986801364,7.262337672353727,-0.011620858936584337,1,-1,0,-0.06996715545588968,1
0.5824652960882424,1.6337238230116002,-0.03295861275533436,0,1,0,-0.009256169138671177,1
5.811869943197335,1.5023717980541418,0.042615128618131895,0,0,1,-0.04040230555555617,0
-4.212318563264114,3.11103572021701,-0.0034044193764642353,1,1,0,0.028152865727405538,0
-1.9659728795866092,-5.694165588903846,0.006646754208726318,1,-1,0,0.0001195044487225076,1
-2.352648918792946,5.195558937101343,0.03704255742134385,1,2,0,0.01818455614606083,1
-8.781089688792711,-0.3788214326772994,-0.030958657262833048,0,-2,1,-0.011823734116733759,0
1.7767216623874562,3.3524030862060625,0.01786472692917772,0,1,0,-0.03118114817792939,1
1.566331633079336,-5.3592861652007775,-0.017696842693886727,0,-2,1,-0.026048421953998813,0
0.03068073985476534,-7.768793830080321,-0.003965080669331156,1,1,0,-0.04599038001773192,0
-1.4075228002508815,4.089448290125143,0.0021683689615286665,1,1,1,-0.037909022085047095,1
-8.492224452302485,1.882047630487583,-0.04500665584340808,1,2,1,-0.04422879166525593,0
-2.5238719365921543,-4.510257771787552,-0.023365111284613042,1,0,0,-0.031071080334393337,0
-2.056287099160617,-4.348315406373472,0.040532186772394174,0,-1,0,-0.03276834492093549,1
-4.813663615329713,5.6271739220738475,0.02658573565754387,0,-1,0,0.011822793150846585,0
-0.9677142699960548,-5.94705946433664,-0.001879187319817046,0,-1,0,0.01064584933964994,0
2.4243051408872303,8.213364766279817,0.007293703755386792,0,0,1,0.011790126205745568,1
11.31711540726318,-4.503103673239344,-0.00882727516909373,0,-2,0,0.03524986086754743,1
1.0474668769910338,3.191959628041915,0.040697501574839465,1,-1,0,-0.0023501367412834475,1
1.5453023443365863,-1.6430923787449232,-0.006010577333824916,0,-2,0,-0.023424437912487366,1
-0.4466754945970033,3.0159371554117156,0.006955262764045441,1,0,0,0.06634210727790607,1
-11.51262729179425,-2.720570010570963,0.03438090432426195,0,0,1,0.027169377099113885,0
-0.15908325269530127,-0.8139645303614711,-0.023321144545377197,1,2,0,0.00456959379613673,1
0.36138125964615864,0.20459587697860565,0.04676367553490682,1,-1,1,0.0024862336197699316,0
14.779452674911717,-5.010937278907363,-0.045913842292301305,1,2,1,0.00868960562700901,1
-1.1541657886867351,3.7041217271006293,0.048889263933383956,0,-1,0,-0.006063038410626531,1
1.8092840540016748,-2.566067832357926,-0.011180267518559238,1,0,0,0.003846736245114673,0
-0.20827061823145987,-1.142999576700093,-0.0072809624347584525,1,0,1,0.014981389818473887,1
-7.012068225717192,-4.971746873042561,-0.05670030513548829,0,1,0,-0.021796086418966333,1
6.856936887090123,-12.811668293976552,-0.013643841521330786,0,1,0,-0.04902347555511103,0
4.511598196120644,-0.9551388130008451,-0.031194195930806527,0,0,0,-0.062269283036688466,0
4.7461916822582815,12.06307710806458,-0.01822939036120418,1,0,0,0.026636964568011446,1
-5.4563247287684336,3.9230214394901193,-0.004119328973666388,1,-2,1,-0.047487724881523585,1
8.416765865616595,-0.0963018986719732,0.02873374843418717,1,-2,0,0.013960319818736295,1
-8.411106376753686,-1.3144541460413384,0.006228100542018773,0,2,0,-0.03463067685144402,0
3.5211425628016215,0.11232946406023189,0.009230299602033415,0,1,1,-0.0341473783817979,1
13.142733754859872,2.73559557587605,-0.03286558166536687,1,1,1,-0.021545962815172855,1
-5.94321795078413,-5.904064076544224,-0.026422622688081904,0,0,0,0.0058239645601693086,0
-3.3977863776166313,5.5716084733443605,0.05396175055053935,1,0,1,-0.038657751251327775,1
0.5979081905258473,3.5769065772062203,-0.022056031042897398,1,2,0,-0.018507974108823568,1
-3.020853924697195,3.5909286285396727,0.04968624756171887,0,1,1,-0.0007715721654167017,1
-9.303980586396797,2.1923786940486365,-0.007291835966425995,1,-2,0,-0.036307853725408165,0
0.41137784883616396,0.09808328846994951,6.863808430512148e-05,0,-1,0,0.04284702643424074,0
-6.373822282356629,3.3643061798340996,0.03211095480689789,1,2,1,-0.05167613227781404,0
2.8415545838110896,2.9590706687068904,0.03815677265815969,0,-1,0,-0.006545075473524891,1
-5.516545405402819,-1.770203554705119,-0.003324376808372625,1,-2,1,0.03817621897756504,0
9.299606430105236,-2.868008864484505,-0.011647291605646166,0,-2,0,-0.03973399691671836,0
-4.699519754017422,0.5092814763099335,-0.0016776134556663934,0,-1,1,-0.0032887755146314692,0
-1.9323690972340535,7.745100757475937,0.010138725846963547,1,2,1,0.003985760480017445,0
4.881103304218018,-6.195535378269504,0.026739110606092662,0,-1,0,-0.024203113560075575,1
-7.385185898603732,-7.3376263287622,0.00012689576982454729,1,2,1,-0.0023244832299565833,0
1.3647596076247765,0.8238042061825837,0.018566588940694607,0,2,0,0.016843333825798553,1
7.842856525694568,0.2544385092800903,0.04915079196812822,1,0,1,-0.014014220949536716,1
-9.644899407367365,0.866708321852041,0.011439288367943539,0,1,0,0.022929888423911575,0
1.1078031511938253,1.2197659895425013,0.00934958568014335,1,1,1,0.011781928211459704,0
1.5592967654905412,-1.1160112731740255,-0.04556732475270203,0,-2,0,-0.017487006034603,0
4.690937230663862,7.449317193010411,-0.0789219041048719,0,0,0,0.03382363101367649,1
-7.421704265268492,-8.004519892382579,0.01165127187690505,0,1,0,-0.022228113410493675,0
-7.922739678505658,-4.14248512390123,-0.002844726938426167,1,2,0,0.02567679916215641,0
3.1316493937013856,-0.516273800745237,-0.015443480247442258,0,2,1,-0.021690470948582032,1
1.7819080393991165,-8.215944055770837,0.0073059061255903385,1,-1,0,-0.009482200765252084,0
1.5029571020752592,-0.8792720221603558,-0.0018121118759072486,1,-1,0,-0.0048793286933143075,1
2.0786892569818542,8.307350828640091,0.03383340751901696,0,2,0,0.01015749272659085,1
-4.080148329470945,0.10443244147980894,0.002583326047769337,1,2,0,-0.07240344510850427,1
1.3935221829660214,1.1535045285934173,-0.022407698552105025,0,-1,0,0.013740466544695677,0
1.7584348397920875,-6.300823825862901,0.02970498716877867,0,1,1,-0.003074376694272277,1
-4.286108508158207,-3.081807040197387,-0.006513932248386074,1,-2,1,0.008572204838297752,0
11.194647066868539,-1.875981901619685,0.015796100510169213,1,-1,0,0.015074649708663068,0
2.842997525470725,-1.5885754837811703,-0.014322321185784014,1,1,0,0.011814265139737923,0
-7.147820983215892,6.408218975018843,-0.01949480656492309,0,1,0,-0.06022082556777157,1
3.9393216518029783,2.7884553036256228,0.0025250469055708843,0,1,0,-0.031830317963640664,1
-5.848090021363928,-5.55728978468516,0.00038485930631055356,0,0,0,0.009984478029781902,0
4.722507622454712,1.2325238921600243,0.01439481106100499,1,0,1,0.0059908858987619395,1
6.951573474044425,2.4911087424839256,-0.008059372599292276,1,1,0,-0.023686610565489628,1
-4.924093910110263,5.700745192606332,-0.05509079351311192,1,2,1,0.02212917600179643,0
5.780256775465931,7.902703432841868,-0.012983216507651659,0,0,0,-0.007692755073857408,1
2.47668556161899,-5.075470959139343,0.023814554014314468,0,-1,0,0.026571790616455645,0
4.93236095996694,-4.054287556051691,-0.008921282377293192,0,0,0,0.036300639343372305,0
11.380757895923685,-6.287889294573081,-0.00739150207543644,0,2,0,0.00834906154689532,1
-1.472328696017223,-1.1700992955349068,0.02959129517717811,0,-2,0,0.016666574454976688,1
-4.522416986144938,2.3317918722316726,-0.02135919681776768,1,0,1,-0.018253802442967825,1
-5.33708657775314,4.936672582945509,-0.04628409654728699,1,1,0,0.026766296184299567,1
-4.89486170979263,-0.3797551182126138,-0.004818933585764831,1,1,1,0.006543731090430093,0
-0.46261025648462517,-1.5992376162742197,-0.01452521853746211,0,1,0,-0.008841331165325433,1
2.0469118488998634,0.7587899612437019,-0.02898738959259762,0,-2,0,-0.03656454999652967,0
1.6601447959801143,-4.175714508150115,-0.005261353676960722,1,2,0,-0.01456324107312299,0
4.963099494216143,10.447693608473866,0.014745169417403508,0,-1,0,-0.033284266345192305,1
0.07801135126744212,-8.038305135590294,-0.0002786568470344724,1,2,0,0.022844692168180837,0
8.721204462943902,0.9237028944786223,0.009209432180587132,0,-2,0,0.03661289728766595,1
-1.5879409994277365,10.118031096148197,0.05440223095546269,0,1,0,0.027488075967896115,1
16.321014999537713,0.03399922279998884,-0.010286365846726922,1,2,0,0.07458060738833017,1
3.7540040865900375,-0.9501951750074723,0.008350459039340088,0,-1,0,-0.013812207644909202,1
-5.142945338497695,-1.7872271140521359,-0.015276400877974034,1,1,0,0.017897170346506498,1
-6.425354988366674,-0.9019584088120391,-0.025390791596609185,1,-1,0,-0.03544064893748536,0
2.894834491459112,6.864242373382651,-0.017547229602533094,0,0,1,-0.005917519210569,1
-1.3407767119551055,-11.059309556647534,-0.014362757145650655,0,-1,0,-0.04432047626564631,0
4.284002964552552,7.6671685064816275,0.010784273926413766,1,1,1,0.0170458295191437,1
2.839425747441269,-7.119785762250725,0.07047227360102272,1,0,0,-0.010664749887426037,0
-0.43697347594123664,-1.3332616461720739,-0.02148130308827521,0,1,1,-0.06163746074585752,1
-5.08076230841043,-2.146222101493309,-0.012498759168463875,1,1,0,-0.020550553288051925,1
-9.089083348115189,2.9427663488535987,-0.0018936903933374474,0,0,1,0.05379342982822489,0
-2.6790897124021265,-7.990621759418738,0.011873965461292412,0,-1,0,0.012312896617527075,0
5.138392765940834,2.310863330409714,0.007906524358643549,0,-2,1,0.02307277988867249,1
1.2845624647812237,10.121548116434262,0.038522873818443513,0,-2,0,0.003766358378992902,1
-7.474432672271928,-6.815870022964052,-0.07279176211605624,0,-2,0,-0.005446767647856975,0
1.0390855551070919,0.9485308380519784,-0.07160789610587018,1,-2,0,0.0004673704142865438,1
2.311904278373021,-3.3099108889830453,-0.014876345160304477,0,2,0,0.007362981726713543,0
-5.303144617206798,2.129436030965179,0.03291900562631126,0,-2,0,-0.03289957336803048,0
0.9223506356731674,0.0957388870787603,-0.046969440948167886,0,0,0,0.022891860472156626,1
0.3492523106759994,-3.207434545221548,-0.09022897019081272,1,-2,0,0.03365482475962443,0
-6.857821786983738,2.43936142435537,0.01713538218657626,1,1,1,-0.005897681908329932,1
2.1467241620896997,9.021740548933716,0.007309716711081432,0,-2,0,-0.015691212888497574,1
3.3647071582094066,-0.9545189586364934,-0.03270625220398289,0,-1,1,-0.02225726998934411,0
6.498307459051662,3.5987897107409097,-0.029566188021627898,0,0,0,0.05277649810687286,0
6.322812312209418,-6.4663647893558185,-0.029092311589040232,0,0,0,-0.013568125175806698,1
-8.266016207742545,-4.782181884090043,0.0033160595242182037,0,2,1,0.01959942942643622,0
-5.6269502394907365,2.3620313894018867,-0.01878945828549021,0,1,1,-0.0056872108644796734,0
3.0902116032519586,7.420580142679825,0.01482191756926559,0,0,1,-0.007308901671537907,1
3.0827157054732526,1.7780667439282998,-0.08563879988713173,1,-1,0,-0.022942491006171687,1
3.0902861178362873,-1.5652901526157716,-0.02570555595383398,0,-2,0,-0.029108984882820474,1
23.116388943928328,-0.003542972883229586,-0.03378161882733151,1,0,0,0.0221976228073965,1
3.425343064159002,-6.252038669848588,-0.007690220351174766,1,-1,0,-0.02978767440090208,1
6.8133938410835935,3.022576631776834,-0.016141432754704154,1,-2,0,0.013875577187762347,0
5.724010580959214,4.411665311617046,0.023935313396872996,0,2,1,0.002717517704444904,0
3.908347507834788,-2.260451664165402,-0.055780103149801724,0,0,1,0.022579156034377105,0
-1.8916154678420738,-2.3502107387975073,0.00136474428992256,0,0,0,-0.018298617317716672,0
4.553815322959604,1.3293911482602425,0.016750092696351165,1,-1,0,0.03240432499560285,1
-4.636951287225431,-2.1835986802029774,0.05569942309685864,0,1,1,-0.004235717462710107,0
-1.4209116404400532,-0.33066307312911225,-0.014452979132804255,1,2,0,0.07775084163928686,1
-2.912181286974621,10.498608945832578,0.00973375813057551,1,1,0,-0.0484252900489452,1
0.49124483631793536,-1.2351285037299833,-0.054115883776870946,0,0,0,0.07286804214230712,0
13.887951400041052,-1.791700760106111,-0.07175868612939071,1,1,0,-0.003790979941684159,0
-11.203591155550487,-3.2377090281757956,0.025343231273450995,0,-2,1,0.006684063051565818,0
4.117561142247081,3.720959857499684,-0.00016680880944211696,0,2,0,-0.018128682948274473,1
-9.67629522713791,-0.906120866090515,0.035355380693952686,0,1,0,-0.04706643879070164,0
-2.8315911947366006,-3.24686519160713,-0.041202086669092475,0,-2,0,-0.01585190316061129,0
6.533703581804197,6.606520161365061,0.015597064185862576,1,-1,1,-0.010970609546173658,1
0.3856801145727766,7.098015022568186,0.05606453521631559,0,1,1,0.005484051381922232,1
-6.466468667575837,-3.0021178286935255,0.012591168250717976,0,2,0,0.03363415035031054,0
-4.29182225555981,-9.33269975680308,0.008297445167731463,1,-2,0,0.005721921798213446,0
4.077586493608055,5.037568449184611,0.00025668242473049496,1,1,0,0.006244252898479202,1
-4.3821997903028205,-3.42314912880002,-0.04712644371377737,0,-1,0,0.011531031495504176,0
1.2987515374918492,3.953127995813843,0.040667188071310444,1,1,0,-0.05264790579348745,1
0.2734310394228827,-9.850519088559178,-0.018325729194151975,1,-2,0,-0.04987573506408277,0
-3.9096020856349023,4.462986691496546,0.015134497691490507,0,1,0,-0.04490966966592897,1
12.863664535951955,-6.055859646403906,-0.046891029197137606,0,2,0,-0.011198215739860629,1
3.8035141339080676,3.6538205953326224,-0.03538378993523341,0,0,0,-0.056151453591721204,1
-12.150855519945644,0.07136533918217053,0.043052621976667066,1,-2,1,-0.020693626341873158,0
1.1187258886165659,-4.769697096983224,-0.010419068668735288,1,-2,0,-0.04104747734943047,0
-3.970718788610328,-2.0351815646339024,0.04359826428127633,1,-2,0,0.01463146278596045,0
5.1146000087773436,3.431592284783504,-0.0023469197717555343,0,-2,1,0.01312966886724751,1
-4.755124430596204,0.5294722655761712,-0.05525693318873572,0,1,0,-0.009019321192078955,0
-0.6884186488013941,2.922064902362421,0.026762027991951615,0,2,1,-0.056998827545008277,1
3.0299236738827426,9.882202922577427,-0.017696769532668234,0,-1,0,-0.007114317283085273,0
5.194531165020729,-7.821208058555257,0.020960664405511302,1,2,0,0.009858783461283079,1
-7.201778442334657,8.086062874843119,0.0007563260262024635,1,-2,1,0.024321800017170447,0
-2.00700741504569,0.5217796876160646,-0.04629354683828611,0,1,0,0.05260213881938911,0
-2.8496718669657373,-4.4939202416156405,0.0049288429611170715,0,1,1,0.033554945412650486,1
-3.9199753954422714,-6.651568128694949,0.06588669426458398,0,-2,0,0.0049432958720378875,0
10.592725441686582,-0.9456019538851674,0.014789593755433776,0,1,0,-0.008557240209221259,0
2.4298902657657333,4.608250559622297,-0.0017255325901638938,0,-2,0,-0.02228802288873841,0
-7.565303726010271,-0.637745601887671,0.03226030205870693,0,2,0,0.04066985687669784,1
5.507171682328656,7.555774651236737,0.006320053956093324,0,0,0,0.004997717390973214,1
12.7329371820758,-7.255878450257795,0.00628602690788383,0,1,0,0.01891632626050356,1
6.194791563306881,-0.060444739230272805,-0.032748755164773075,0,-2,0,-0.017706592137880724,1
-9.116219795724081,-6.2619672220655955,0.007015440773687951,0,-2,0,-0.037227271965294226,0
-2.9054044371975083,1.8181594131248393,0.031063302492508344,1,1,1,-0.012010131548181813,1
7.601466895119737,4.434436950486502,-0.02508186456300074,0,-1,0,-0.00908784797416879,0
-4.246016793712684,-2.103808968405266,0.042734874637408424,1,-2,1,0.005753173009324147,1
2.6629165688773706,-13.02106928313567,-0.0027511807243537794,0,1,0,-0.02212301666951926,1
4.647804320576021,0.9947407339824726,-0.02663308534615622,0,-2,0,0.0007490959014589359,1
-5.561582829468498,2.1836927586675476,0.029928962307607332,0,-1,1,0.035331190630650544,1
-0.35715213637080045,2.0214737748084883,-0.008603827072148079,0,0,0,-0.05018884828611405,1
-19.447604040414436,6.1789109591107705,0.022785446624583233,1,-1,0,-0.06350707775869045,0
-6.1463258480057394,-5.3552683982452445,-0.008752758967756114,0,2,0,0.03737741545855373,1
-1.5154089083589617,3.401080527252247,-0.0017947843058971108,1,1,0,-0.04390879374096861,1
-7.486699091789097,5.962537562389874,0.014806806130028747,1,-1,0,-0.011402159006773611,1
9.794467823589812,-8.892937920032583,0.008726911727700177,1,0,1,0.018254390439194624,1
-8.580848267763796,1.598259129594886,-0.05986595341355215,1,-2,0,-0.0017767850601231898,0
-2.6402669201819027,-2.5208991550383573,-0.033637312202831754,1,1,1,-0.0021986363701072416,1
0.784443463716548,-0.40761336550822946,0.027882299543724464,0,-1,0,0.0021718994345489564,0
8.647639734396693,1.7383824176916818,-0.003964097667046418,1,0,0,0.07556142297883389,1
-8.615172907076637,-2.4361428205677615,-0.015711939083142654,0,-1,0,0.05341874867751644,0
6.978982512929758,-3.378540395808059,-0.04075722045772423,0,2,1,-0.02081175926605153,1
0.06139836611752229,0.170762087440123,-0.03239208963827545,0,1,1,0.031526647228406084,1
-5.889051906287706,-5.436229694314013,-0.06065395919885842,1,-2,0,0.01516523272775387,0
2.7726208455796244,-5.429125644425927,-0.003038421561045986,1,0,0,-0.0005854440825510496,0
1.1943581734408202,3.396866414782517,-0.017953127417431405,0,-1,0,-0.02723606425432228,0
-3.6013012629527683,-5.74397017579328,-0.028997636729559455,1,1,0,0.013541040943363992,0
0.4188125099401135,3.3315625045460595,-0.002043702755038593,0,-1,0,-0.009181363951932524,0
-2.311881581170561,2.3129564642697558,0.010919118925582142,0,1,1,-0.011386802247874766,1
0.6811040715074883,-8.629033643952983,0.06279593796629834,0,2,0,-0.023012140539566142,1
3.97278404712628,-3.3878232616782755,-0.045356502586896406,0,-1,1,0.029994705631872797,1
9.516100896872112,5.970547015236862,0.03478143129901566,0,2,0,-0.023032140558881458,1
-7.426892992961094,-4.905827655698408,0.02919304683045216,1,0,0,-0.022849357168072907,0
12.7982002479376,-2.3220213115469384,-0.023372782181301014,1,2,0,0.023338133027409197,1
-11.71252679713501,2.3103044662594825,0.0060970786375809305,0,1,1,-0.004329914034092823,0
-0.9107105702134999,3.9169525464129773,-0.013728997480128456,0,0,1,-0.0035225557135787782,0
3.529903238907459,-1.2576944302224784,0.005570657412562167,1,-1,0,0.030986804522750155,1
1.6859512064101958,-2.987550973458208,0.045273930402136515,1,-1,0,0.03941101835375807,1
-3.7361971189235628,7.1118493084925385,0.018168186978939387,0,1,0,-0.06383537165800565,0
-1.2487335021436512,8.694498318987895,0.01525825119700326,0,-2,0,-0.0038632276435273485,1
-2.958005607952997,4.894290253908977,-0.012909279598639271,1,-2,0,-0.0423079358452199,0
-3.536188541665269,0.4265907128251203,-0.04452169994773005,1,-1,1,-0.011603800135719773,0
5.097612582126148,-4.041328608204632,-0.006254046316212237,0,1,0,-0.0002020846834230689,0
2.142092915790284,-4.152222032782826,0.036198244645917456,0,-2,1,-0.01064563719222647,0
-4.157457571563925,2.6125705263287875,-0.045815035697689424,1,2,0,-0.030758262920091026,0
5.3975992525995045,2.0919911044434185,-0.03165268104530085,0,-1,0,-0.03228019913144386,0
1.843797125259656,7.007992964732147,0.003788032087022045,1,2,1,0.021838241670967505,1
4.877172713033761,3.2522504626806956,-0.02953964354541787,0,1,0,0.04604429418311573,1
3.7777730515416734,-7.51540150879909,-0.02377570341345638,1,2,1,-0.06181430786800499,0
-4.973970065532434,5.259738088614593,-0.012707957451845312,0,-2,0,-0.009828559981965475,0
-3.3610862411818174,-4.990303136572065,-0.04096852212570448,0,-2,0,0.021958924121829513,0
4.483761630739571,-1.919856359761758,-0.02922365538649105,1,0,1,-0.0009781128120254572,0
3.662221592600789,1.2510010312584723,0.021102837503619264,0,-1,1,-0.03341059865716618,0
-0.1254095637848888,9.978337448919822,-0.03922109346692892,1,1,0,-0.014333682121907334,1
